song,genre,length,zcr.1,zcr.2,zcr.3,zcr.4,zcr.5,zcr.6,zcr.7,zcr.8,zcr.9,zcr.10,roughness.1,roughness.2,roughness.3,roughness.4,roughness.5,roughness.6,roughness.7,roughness.8,roughness.9,roughness.10,amplitude.1,amplitude.2,amplitude.3,amplitude.4,amplitude.5,amplitude.6,amplitude.7,amplitude.8,amplitude.9,amplitude.10,Q25.1,Q75.1,centroid.1,skewness.1,kurtosis.1,flatness.1,entropy.1,Q25.2,Q75.2,centroid.2,skewness.2,kurtosis.2,flatness.2,entropy.2,Q25.3,Q75.3,centroid.3,skewness.3,kurtosis.3,flatness.3,entropy.3,Q25.4,Q75.4,centroid.4,skewness.4,kurtosis.4,flatness.4,entropy.4,Q25.5,Q75.5,centroid.5,skewness.5,kurtosis.5,flatness.5,entropy.5,Q25.6,Q75.6,centroid.6,skewness.6,kurtosis.6,flatness.6,entropy.6,Q25.7,Q75.7,centroid.7,skewness.7,kurtosis.7,flatness.7,entropy.7,Q25.8,Q75.8,centroid.8,skewness.8,kurtosis.8,flatness.8,entropy.8,Q25.9,Q75.9,centroid.9,skewness.9,kurtosis.9,flatness.9,entropy.9,Q25.10,Q75.10,centroid.10,skewness.10,kurtosis.10,flatness.10,entropy.10
Narayan - The Prodigy,Electronic,545.96,0.076961451,0.06170068,0.066712018,0.057414966,0.070634921,0.05015873,0.072380952,0.058571429,0.058526077,0.064399093,6.8639E+11,6.86953E+11,6.82028E+11,6.77232E+11,6.81358E+11,6.84374E+11,7.00288E+11,6.90547E+11,6.85265E+11,6.89598E+11,0.098790912,0.09861566,0.098463121,0.098770598,0.09878729,0.098460218,0.099034363,0.098941466,0.098910165,0.099154523,1847.041885,12378.2807,7705.016521,6.53134177,72.55422715,0.663337654,0.950829942,1837.083314,12334.55939,7651.396834,6.537674428,72.71036708,0.666252275,0.950799225,1847.083768,12266.55631,7603.71135,6.534009599,72.77563019,0.651693499,0.950576984,1836.083269,12207.55363,7554.376644,6.532837309,72.65998713,0.66607916,0.949964878,1840.08345,12319.55871,7619.415406,6.514093184,72.2681486,0.652221006,0.950132671,1843.083587,12358.56048,7662.217551,6.486182197,71.4958265,0.674188284,0.950573744,1847.083768,12332.5593,7676.417828,6.442809406,70.37763718,0.646237931,0.950580086,1836.083269,12313.55844,7620.181235,6.454574344,70.52493334,0.661714842,0.950369917,1822.082634,12321.5588,7615.324566,6.498334771,71.56079504,0.675598598,0.950206086,1835.083224,12396.5622,7690.852577,6.530074821,72.48938948,0.658924879,0.950468141
Like Music - Ulver,Electronic,210.1333333,0.021814059,0.023854875,0.024195011,0.020294785,0.020362812,0.021360544,0.025124717,0.037664399,0.03260771,0.038163265,3.05217E+11,3.05626E+11,3.05334E+11,3.05008E+11,3.05849E+11,3.06036E+11,3.05182E+11,3.06863E+11,3.05914E+11,3.06836E+11,0.145743772,0.145802919,0.14557424,0.145636857,0.145596417,0.145378591,0.145123585,0.14514344,0.145483783,0.145505853,3528.080005,7012.159013,5939.858391,13.12351222,258.0151501,0.38102977,0.855814028,3533.160234,7012.318019,5956.898862,13.10560312,256.8485272,0.37315658,0.856225743,3533.160234,7013.318064,5961.35753,13.10121407,256.5436759,0.382218018,0.856812227,3528.160007,7011.317974,5927.031791,13.09832102,256.6040614,0.376537204,0.855378104,3534.160279,7012.318019,5943.994675,13.10457904,256.9092263,0.382156261,0.855609964,3532.160189,7013.318064,5959.608601,13.10776292,256.9117344,0.390385751,0.856717036,3528.160007,7012.318019,5930.809994,13.10297646,256.7416655,0.368273846,0.855563752,3534.160279,7013.318064,5978.699703,13.10504878,256.7596757,0.360987659,0.856423326,3534.160279,7013.318064,5958.641223,13.10032407,256.4999994,0.367725973,0.856668051,3534.160279,7013.318064,5974.209228,13.10678098,256.8281365,0.371934877,0.856770201
All the Love - Ulver,Electronic,222.8933333,0.052698413,0.054512472,0.044399093,0.048412698,0.042108844,0.044353741,0.046213152,0.048843537,0.056326531,0.048571429,4.12898E+12,4.13224E+12,4.1587E+12,4.18944E+12,4.21499E+12,4.22257E+12,4.21509E+12,4.18307E+12,4.14941E+12,4.12852E+12,0.261304728,0.261050132,0.260905173,0.260972122,0.260717943,0.261409635,0.260652621,0.260383003,0.260959214,0.260719584,3844.087171,11761.26671,8182.30378,5.479672955,51.60997682,0.550942018,0.936789372,3845.174384,11770.53381,8191.849317,5.481779127,51.62358679,0.548068414,0.936740054,3845.174384,11782.53436,8200.993155,5.458865926,51.27721584,0.542361929,0.93687686,3843.174294,11789.53467,8208.777573,5.441175619,50.89273634,0.545971211,0.937101671,3851.174656,11813.53576,8223.084951,5.439463997,50.81006489,0.546906473,0.937284732,3848.17452,11791.53476,8212.376061,5.432803665,50.7327271,0.559082286,0.937124509,3842.174248,11783.5344,8199.141126,5.445298938,50.88557007,0.560896755,0.936833721,3844.174339,11768.53372,8192.88609,5.448124665,50.95809738,0.546168998,0.936664815,3843.174294,11758.53327,8183.500977,5.461142384,51.16178824,0.567036834,0.936710447,3845.174384,11757.53322,8180.192876,5.476909398,51.47303369,0.552385841,0.93665263
Let the Children Go - Ulver,Electronic,230.3466667,0.045079365,0.039818594,0.045623583,0.039591837,0.03984127,0.035782313,0.048163265,0.043287982,0.040022676,0.043537415,3.09558E+12,3.1073E+12,3.12532E+12,3.13884E+12,3.14954E+12,3.14019E+12,3.11967E+12,3.11262E+12,3.11078E+12,3.10027E+12,0.263911096,0.264007976,0.263567982,0.263891029,0.263533843,0.263196083,0.263040893,0.2631388,0.263598016,0.263868642,1739.039436,12481.28304,7832.786169,8.200768474,110.6029378,0.680149109,0.943414611,1735.078688,12498.56683,7843.196359,8.203832268,110.6603244,0.669361197,0.943562532,1734.078643,12524.56801,7850.313137,8.200495678,110.6004999,0.66297814,0.943560019,1740.078915,12544.56891,7863.999169,8.215409506,111.0158615,0.666520983,0.943893707,1746.079187,12544.56891,7871.315252,8.225914296,111.3820495,0.69263363,0.944087525,1745.079142,12502.56701,7853.206818,8.216269272,111.2250742,0.683807244,0.943753205,1739.07887,12479.56597,7827.418449,8.203051282,110.8958966,0.694562438,0.943221173,1736.078734,12478.56592,7822.847331,8.210848261,111.0080834,0.671340268,0.943108351,1737.078779,12477.56588,7823.813877,8.215468734,111.038281,0.671895168,0.943167732,1739.07887,12477.56588,7823.770133,8.204961834,110.7106744,0.662487703,0.943269149
Solitude - Ulver,Electronic,233.7466667,0.028730159,0.030748299,0.021133787,0.021746032,0.021587302,0.025646259,0.026326531,0.018684807,0.020090703,0.025351474,4.98267E+11,4.98884E+11,4.98439E+11,4.98146E+11,4.99297E+11,5.00581E+11,5.00792E+11,5.00058E+11,4.99634E+11,4.98899E+11,0.148499592,0.148422551,0.14819686,0.147992268,0.147994423,0.148005671,0.14789797,0.148123619,0.148264156,0.148340428,1660.037644,10397.23578,6944.177916,8.250888481,122.2419899,0.468690122,0.926243567,1660.075287,10398.47159,6949.605989,8.25417722,122.4169337,0.461014968,0.926371709,1660.075287,10398.47159,6952.572343,8.256349454,122.4627636,0.468369408,0.926387766,1660.075287,10399.47163,6954.553403,8.25513509,122.4176365,0.473686774,0.926395041,1660.075287,10399.47163,6954.879257,8.252794634,122.3678296,0.47126227,0.926370791,1660.075287,10398.47159,6951.964058,8.249647278,122.2948935,0.463443037,0.926301908,1659.075242,10397.47154,6946.806289,8.245101853,122.1903567,0.46416609,0.92622808,1659.075242,10394.4714,6942.249309,8.242287436,122.1444105,0.463062137,0.926154007,1659.075242,10394.4714,6941.743657,8.243635487,122.1821637,0.463572219,0.926155233,1660.075287,10393.47136,6940.7812,8.245354348,122.2017194,0.465438607,0.926159955
Funebre - Ulver,Electronic,266.64,0.007709751,0.005147392,0.004716553,0.003854875,0.005419501,0.007868481,0.005079365,0.005510204,0.011156463,0.006643991,1.10943E+11,1.12254E+11,1.13375E+11,1.12921E+11,1.12655E+11,1.11847E+11,1.1046E+11,1.10127E+11,1.10408E+11,1.10648E+11,0.303298312,0.303470286,0.303497097,0.303635457,0.303681758,0.303643752,0.303588269,0.303313803,0.303528565,0.303498064,756.017144,6265.142073,4302.408975,38.41424009,2123.001765,0.272585592,0.865559577,756.0342873,6275.284593,4312.024715,38.45920064,2127.591807,0.264377844,0.865778722,756.0342873,6277.284684,4315.954828,38.46172597,2127.782678,0.264582698,0.865893347,756.0342873,6277.284684,4315.555446,38.45978488,2127.520003,0.264514051,0.865889611,756.0342873,6279.284775,4317.016375,38.45738904,2127.287753,0.253650291,0.865893667,756.0342873,6275.284593,4309.410685,38.45588215,2127.22235,0.257672498,0.865732588,756.0342873,6263.284049,4296.20365,38.4547041,2127.190501,0.263421354,0.865513298,756.0342873,6262.284004,4294.673519,38.45456033,2127.176375,0.268717547,0.865492402,756.0342873,6260.283913,4292.608905,38.45196422,2126.924868,0.273610629,0.865424374,756.0342873,6260.283913,4294.245658,38.44998428,2126.729543,0.271700073,0.865402255
Vigil - Ulver,Electronic,267.6,0.035873016,0.037619048,0.037845805,0.035714286,0.041950113,0.045056689,0.031428571,0.022630385,0.02845805,0.028798186,1.17644E+12,1.17488E+12,1.17111E+12,1.16795E+12,1.16212E+12,1.15608E+12,1.15337E+12,1.15265E+12,1.15939E+12,1.17113E+12,0.126164403,0.125892669,0.125819912,0.125609425,0.12550556,0.125482711,0.125922763,0.125856891,0.12582367,0.125874211,4259.096583,15222.34519,9380.112817,8.998751655,131.2448146,0.567754253,0.930187151,4254.192934,15191.68897,9371.561675,9.003894552,131.3728358,0.562957141,0.930163704,4253.192889,15146.68692,9370.281669,9.004106938,131.2955292,0.569705947,0.93033838,4253.192889,15147.68697,9367.76691,8.998415312,131.2229608,0.578705166,0.930333423,4250.192753,15140.68665,9363.137486,8.998540741,131.2988545,0.575159817,0.930227091,4232.191936,15110.68529,9352.918651,9.008421073,131.5286461,0.577619513,0.930041502,4233.191981,15111.68534,9354.040364,9.024591551,131.99952,0.579578198,0.930008267,4233.191981,15068.68339,9347.881266,9.031352636,132.2264516,0.572005063,0.930069232,4234.192027,15088.68429,9350.116099,9.014606632,131.7079429,0.568654163,0.929906209,4248.192662,15197.68924,9370.726764,8.998653542,131.2241435,0.566195523,0.929986653
Shadows of the Sun - Ulver,Electronic,276.3333107,0.055306122,0.025306122,0.01585034,0.023877551,0.028231293,0.02430839,0.019319728,0.027142857,0.023514739,0.027709751,5.09931E+11,5.08576E+11,5.05263E+11,5.02645E+11,5.03816E+11,5.07667E+11,5.12822E+11,5.16524E+11,5.15355E+11,5.12696E+11,0.188890275,0.188903615,0.188571841,0.188721593,0.188720797,0.188554557,0.188701846,0.188642468,0.18890953,0.188600044,1012.022949,8963.203256,5983.097538,8.640871304,118.3597798,0.510992253,0.906482249,1011.045852,8939.405415,5972.434358,8.639279167,118.3778548,0.521207946,0.906280266,1010.045807,8889.403148,5954.234082,8.64308089,118.532929,0.521291164,0.906105749,1010.045807,8874.402467,5941.631739,8.655599242,119.0023808,0.517682682,0.90614342,1011.045852,8926.404826,5958.962482,8.666071974,119.3569321,0.503529154,0.906402245,1011.045852,8942.405551,5967.9902,8.664494215,119.326831,0.517043461,0.90642232,1011.045852,8962.406458,5983.972734,8.657818375,119.0669901,0.519201748,0.906633075,1013.045943,8997.408046,6005.594389,8.650145428,118.7567134,0.503772335,0.906859442,1013.045943,9024.40927,6009.952553,8.643379044,118.5214412,0.50285509,0.906696687,1012.045898,9011.408681,5999.889391,8.639301297,118.387367,0.524721353,0.906659601
Eos - Ulver,Electronic,305.0778005,0.026190476,0.034716553,0.032018141,0.036099773,0.027709751,0.032267574,0.024761905,0.021133787,0.022947846,0.023151927,7.74383E+11,7.75435E+11,7.73794E+11,7.72633E+11,7.71572E+11,7.71373E+11,7.74582E+11,7.76257E+11,7.73458E+11,7.72322E+11,0.158834321,0.158808669,0.158244024,0.158482298,0.158729745,0.158646278,0.158659017,0.158872666,0.159145645,0.158776143,1459.033086,11715.26566,7046.776951,6.426721622,65.35614339,0.429996519,0.919680397,1459.066171,11717.53141,7048.704985,6.420901222,65.22926982,0.430965563,0.91957422,1451.065808,11696.53045,7028.601683,6.419569517,65.22617062,0.438003768,0.919215885,1450.065763,11687.53005,7017.625849,6.424144831,65.34014772,0.440799344,0.919083111,1450.065763,11687.53005,7009.638556,6.424734142,65.37448709,0.450995042,0.919012081,1451.065808,11686.53,7014.513298,6.424408464,65.36560156,0.456971715,0.919106965,1461.066262,11717.53141,7055.626721,6.433441094,65.52266152,0.450681513,0.919809113,1462.066307,11721.53159,7061.986982,6.432724881,65.51933516,0.449338943,0.919771373,1449.065717,11686.53,7017.626938,6.422883474,65.34819025,0.437677031,0.918993262,1446.065581,11683.52987,7012.085108,6.4248037,65.36449512,0.436019933,0.919094098
What Happened - Ulver,Electronic,385.2133333,0.032970522,0.034081633,0.033333333,0.037845805,0.037346939,0.040249433,0.040430839,0.039410431,0.031814059,0.031292517,8.87469E+11,8.87904E+11,8.85771E+11,8.82059E+11,8.7833E+11,8.75982E+11,8.76086E+11,8.77951E+11,8.81142E+11,8.84835E+11,0.128197027,0.128465201,0.128268725,0.128433382,0.128377005,0.12831485,0.128304227,0.128270245,0.128266076,0.128078427,4809.109055,14182.32161,9722.448669,8.570630591,120.6820017,0.502066292,0.911539051,4831.219103,14190.64357,9729.286454,8.535545998,119.874068,0.501559164,0.911513418,4837.219375,14185.64334,9726.868777,8.529752204,119.7580892,0.501750064,0.911437933,4828.218967,14165.64243,9715.947346,8.529120045,119.7255357,0.498074471,0.911376511,4818.218513,14155.64198,9702.098888,8.53496828,119.8378306,0.493509282,0.911298556,4812.218241,14135.64107,9688.165801,8.543252329,120.0297597,0.478174549,0.911161743,4806.217969,14129.6408,9681.643661,8.551431485,120.2199806,0.475685781,0.911123204,4797.217561,14129.6408,9679.510304,8.555097503,120.2943984,0.487110496,0.911155509,4789.217198,14143.64143,9688.080229,8.555459565,120.2904145,0.490294805,0.911283104,4798.217606,14160.64221,9704.768068,8.551551006,120.1869125,0.490568033,0.911459863
Sybian Rock - Venetian Snares,Electronic,46.1162585,0.078594104,0.08814059,0.070975057,0.052358277,0.055736961,0.054263039,0.039659864,0.048321995,0.082811791,0.049818594,1.42152E+13,1.41654E+13,1.40646E+13,1.40609E+13,1.40541E+13,1.40282E+13,1.40699E+13,1.4118E+13,1.40953E+13,1.41522E+13,0.444324452,0.444659184,0.444843641,0.444730298,0.444795393,0.443200194,0.442839689,0.442405801,0.442834955,0.442298516,1950.044221,13928.31585,8464.320793,7.834774836,118.2915535,0.696939361,0.965258658,1940.087986,13921.63137,8443.460313,7.814231783,117.7079946,0.726422567,0.964967513,1930.087532,13881.62955,8413.230901,7.821519226,117.782993,0.711355244,0.964618864,1921.087124,13835.62747,8390.233681,7.852473518,118.6777457,0.711123894,0.964361146,1920.087079,13809.62629,8385.926074,7.887182495,119.4809193,0.702295141,0.964382081,1930.087532,13782.62506,8396.152731,7.931523301,120.5694265,0.705124265,0.964645196,1934.087714,13819.62674,8416.718665,7.949203905,120.8713797,0.717801254,0.964800563,1933.087668,13834.62742,8421.987252,7.907098719,119.6871861,0.70569815,0.964776815,1940.087986,13868.62896,8435.508768,7.874891522,119.0402857,0.69861975,0.964841439,1949.088394,13909.63082,8458.105844,7.857038084,118.7570414,0.691794637,0.965093118
Stamina Feat. Cex (Instrumental) - Venetian Snares,Electronic,177.5895465,0.027868481,0.019954649,0.030952381,0.019637188,0.031179138,0.022108844,0.028843537,0.023786848,0.030680272,0.025827664,2.54227E+12,2.5253E+12,2.51167E+12,2.5119E+12,2.52221E+12,2.54022E+12,2.54716E+12,2.54302E+12,2.54389E+12,2.54592E+12,0.222212255,0.22258823,0.222707899,0.222895535,0.222752833,0.222299783,0.222541064,0.222373727,0.222325479,0.221946981,1889.042837,11850.26873,7067.693872,4.715027156,36.25602234,0.560546424,0.942939047,1878.085174,11834.53671,7052.758837,4.728031395,36.36034874,0.570015818,0.942819937,1877.085129,11825.53631,7043.854971,4.73360147,36.35628466,0.579478863,0.942760269,1877.085129,11841.53703,7045.431929,4.729176391,36.23991253,0.578530892,0.942808397,1877.085129,11841.53703,7044.889409,4.721090918,36.09132465,0.57544469,0.942851343,1879.085219,11868.53826,7057.487875,4.710575703,35.94612511,0.565216511,0.942988513,1890.085718,11885.53903,7071.952582,4.703800906,35.91385788,0.571016269,0.943097989,1896.08599,11882.53889,7080.828691,4.700933686,35.97841558,0.573798407,0.943135573,1900.086172,11895.53948,7093.768888,4.700699307,36.06189865,0.572517848,0.943287732,1897.086036,11882.53889,7086.146323,4.70522867,36.15509381,0.572997098,0.943164148
We are Cesspools - Venetian Snares,Electronic,191.92,0.031904762,0.043628118,0.029002268,0.043560091,0.034195011,0.035102041,0.033922902,0.041609977,0.030226757,0.036734694,1.78402E+11,1.79317E+11,1.80373E+11,1.80334E+11,1.79308E+11,1.77923E+11,1.77718E+11,1.77276E+11,1.77476E+11,1.77782E+11,0.074583989,0.074644457,0.074705995,0.074835409,0.074783359,0.075001883,0.074772962,0.07457918,0.074675667,0.074655389,2137.048461,9393.213008,6666.945638,4.743246721,44.4712332,0.505022663,0.936021369,2134.096784,9356.424328,6662.291352,4.746072884,44.59619605,0.522452322,0.935959278,2134.096784,9306.42206,6656.481142,4.753560735,44.83444771,0.528938695,0.935745861,2135.09683,9309.422196,6653.183503,4.743457004,44.43930492,0.530681201,0.935936112,2134.096784,9285.421108,6640.411207,4.736541566,44.08228233,0.517257936,0.936084526,2133.096739,9189.416754,6624.906508,4.734996475,44.08734551,0.522306659,0.935741142,2135.09683,9233.418749,6638.735553,4.73745244,44.11877369,0.515902775,0.935828113,2139.097011,9270.420427,6646.032175,4.738005431,44.14409106,0.521940392,0.935952425,2142.097147,9340.423602,6655.543372,4.746781099,44.46166049,0.525856374,0.936210045,2142.097147,9379.425371,6660.606054,4.756980747,44.76680938,0.519178343,0.936287817
Happy Morning Condom Factory - Venetian Snares,Electronic,208.5291156,0.113151927,0.099092971,0.059365079,0.074081633,0.10399093,0.169387755,0.130249433,0.183537415,0.155419501,0.110521542,5.59021E+12,5.64386E+12,5.67473E+12,5.64497E+12,5.59888E+12,5.64075E+12,5.65863E+12,5.65048E+12,5.66694E+12,5.63392E+12,0.159438594,0.159527722,0.159215924,0.158973202,0.15982036,0.160125318,0.159540859,0.159482084,0.159234938,0.159545066,4656.105585,15216.34506,10136.43886,3.997355318,31.78623225,0.710952368,0.966522799,4620.209533,15290.69346,10173.34606,3.950825876,30.98783064,0.71422446,0.966777478,4659.211302,15364.69681,10202.31704,3.973818128,31.2067623,0.73523795,0.966672867,4685.212481,15265.69232,10193.22078,3.953623396,30.98439661,0.707450538,0.966491429,4682.212345,15230.69073,10161.60525,4.000436781,31.99071588,0.71802875,0.966474859,4652.210985,15220.69028,10150.13843,4.009736316,31.9244654,0.710697459,0.966516422,4660.211347,15275.69278,10160.86107,4.024310371,32.16353735,0.699272733,0.966699182,4729.214477,15231.69078,10187.99889,3.977239565,30.98009004,0.693213974,0.966489611,4773.216472,15272.69264,10200.5398,3.962190543,30.48132155,0.714407651,0.966261854,4720.214069,15261.69214,10175.53973,3.967381843,30.58291224,0.706324499,0.966370333
Underground Circus Jesus - Venetian Snares,Electronic,226.881678,0.045442177,0.057936508,0.065736961,0.065555556,0.086598639,0.104671202,0.309727891,0.076598639,0.071473923,0.091519274,8.26939E+12,8.26256E+12,8.29257E+12,8.26453E+12,8.28168E+12,8.28476E+12,8.32137E+12,8.31455E+12,8.32596E+12,8.24066E+12,0.257173724,0.256900892,0.256744095,0.256941139,0.256744761,0.256094049,0.256531679,0.256292043,0.25657198,0.256452345,4729.107241,14030.31816,9878.47908,4.48530305,36.42319614,0.726773931,0.964054866,4712.213706,14096.6393,9887.334433,4.634342407,38.72311197,0.70978784,0.964596149,4747.215293,14025.63608,9886.11439,4.580259761,37.8291775,0.7232999,0.964163685,4725.214295,14089.63899,9897.783516,4.611133103,38.42087952,0.714884821,0.964403729,4730.214522,14023.63599,9887.29557,4.522105891,36.93551246,0.70877468,0.964002351,4719.214023,14123.64053,9908.232766,4.573250296,37.88544638,0.717215878,0.9644407,4738.214885,14063.63781,9905.835095,4.465582182,35.9967287,0.700518032,0.96438175,4726.214341,14159.64216,9916.307247,4.554830611,37.65901159,0.717384423,0.964688372,4737.21484,14079.63853,9902.031035,4.449249705,35.88459085,0.727546077,0.964270335,4705.213388,14128.64075,9896.685021,4.55835978,37.72047353,0.716890925,0.964474366
British IDM Preset Fanfare (The Hawaiian Hockey Song) - Venetian Snares,Electronic,233.8229025,0.062267574,0.063469388,0.098548753,0.167414966,0.157755102,0.050181406,0.04478458,0.044489796,0.082108844,0.08739229,3.90262E+12,3.93115E+12,3.84848E+12,3.86974E+12,3.90745E+12,3.91327E+12,4.03814E+12,4.00083E+12,3.9615E+12,3.90328E+12,0.187777133,0.187535914,0.188183958,0.18718651,0.186994716,0.186726121,0.187804122,0.187247383,0.18781001,0.188039862,2621.059437,13713.31097,8407.498207,5.842439049,58.30417693,0.780430616,0.963839614,2625.119053,13737.62302,8431.718945,5.829893104,58.10637691,0.812320201,0.963876161,2621.118872,13556.61481,8376.287371,5.887801872,59.15084644,0.798295121,0.963571002,2632.11937,13662.61962,8424.458829,5.888501242,59.36908736,0.778775244,0.964072533,2641.119779,13778.62488,8460.35007,5.915293362,60.29631619,0.790046043,0.964441613,2633.119416,13655.6193,8423.997875,5.892580728,60.02945515,0.773262809,0.964190472,2645.11996,13932.63187,8488.864543,5.908434829,60.52520804,0.770978432,0.964512021,2643.119869,13751.62366,8456.397456,5.855798541,59.04641244,0.776999706,0.964252534,2643.119869,13811.62638,8479.759215,5.876237114,59.59129391,0.772592796,0.964383033,2635.119507,13745.62338,8419.06903,5.82466715,58.37091826,0.811517796,0.96432869
Ornamental Grape Bone - Venetian Snares,Electronic,232.4209751,0.075442177,0.072108844,0.105986395,0.078344671,0.090907029,0.035941043,0.058571429,0.080861678,0.067868481,0.06675737,8.04131E+12,8.01908E+12,8.00967E+12,8.02277E+12,8.03298E+12,7.95975E+12,7.98888E+12,8.01828E+12,7.98586E+12,8.02017E+12,0.386103937,0.387004937,0.387837353,0.38808192,0.38769679,0.386422687,0.385657816,0.385436243,0.384921282,0.3850287,1793.04066,13579.30793,8154.188599,8.535108639,126.0905636,0.682080925,0.958959314,1791.081228,13620.61772,8157.652743,8.496828858,125.3052684,0.68246954,0.958762792,1793.081319,13580.6159,8152.428377,8.561295455,127.3157644,0.670362933,0.958925544,1795.08141,13650.61908,8173.448752,8.521322849,126.4938197,0.682934729,0.959194505,1798.081546,13684.62062,8184.133718,8.518102295,126.9037266,0.676724775,0.95941233,1792.081274,13560.61499,8135.642151,8.53106075,127.6015677,0.67367426,0.959213994,1788.081092,13553.61468,8151.496227,8.539438119,127.5158691,0.676529444,0.959341834,1790.081183,13602.6169,8156.229346,8.567395828,127.7319487,0.683624725,0.959324593,1786.081001,13527.6135,8107.461938,8.593167067,128.1032227,0.70051563,0.95910276,1790.081183,13565.61522,8137.35436,8.573955111,127.5633483,0.683649552,0.959273869
